,index,mismatch,hpv16_cin_fn_k,hpv16_dur_cin_par1,hpv18_cin_fn_k,hpv18_dur_cin_par1,hi5_cin_fn_k,hi5_dur_cin_par1,hi5_rel_beta,ohr_cin_fn_k,ohr_dur_cin_par1,ohr_rel_beta,beta,f_cross_layer,m_cross_layer
1274,1274,32.384242479693235,0.613035277168083,2.396240751432853,0.5680255953454241,2.652982127812563,0.700695080573462,1.245468181800452,0.6486506278867219,0.2580900526574649,1.5697466766050128,0.5556738539654469,0.34129973604792796,0.6445984164948907,0.35162147206700195
1882,1882,32.3877348965796,0.6507942871460826,2.492687805617526,0.3931838909790588,2.8065624153991,0.6325132513796068,1.6502559504495613,0.7441419083675956,0.178116186023084,2.736899504806585,0.19855577210996567,0.4315249224919313,0.9419441848461423,0.031331615175842334
693,693,32.3930106234229,0.8343385687514723,2.0722135347782733,0.5347907091392866,3.8358500900746115,0.37975442529068604,1.2412648317432724,0.6085502696583519,0.28317303453567455,1.3184901677110377,0.29686811559729837,0.4203834300390236,0.7404974056629673,0.34613025556020005
834,834,32.393850446077664,1.184112658206253,1.505843434687,0.5949016600522332,1.4195247190012164,0.7110312445672419,1.008035528519602,0.4723767932296042,0.2681580179879317,1.7196816726091237,0.7490532959539966,0.44604763862403457,0.8357723732750469,0.3444293981323855
1515,1515,32.39523233421357,0.9118064120876027,1.9298239594640498,0.6341737462546889,2.409056257857338,0.3467716775602356,2.0802591119853773,0.7749824742109377,0.15873294839861546,2.684188555833193,0.14832287244381104,0.4605430730987032,0.9981560055159096,0.0014669266607676423
290,290,32.402888493542946,0.5258448710931919,1.9009987012569698,0.5818531313927015,2.2671557641909126,0.43087135211232974,3.7829785953682853,0.6421534982325919,0.09627269100588873,2.5650603878547225,0.4060201608049219,0.4783565705146779,0.4566388632362493,0.6163018182003257
1118,1118,32.41543162254348,0.9900783210790298,1.5496797763858077,0.10498611520415946,0.9962805119236744,0.6126338091381118,1.5958563030631652,0.6008450577788678,0.16486436055992698,1.7875155111650987,0.18904385694471867,0.473243223968068,0.8996697104668738,0.4289926212212224
678,678,32.419315305154875,0.8392427417080963,1.9461318032010768,0.6861326770542704,2.691517763713296,0.3918437826776656,1.7314978703775927,0.5791079915231792,0.17485754057285852,1.7528638237592822,0.2311354924729365,0.4532571187269445,0.7324216932140704,0.06070058739020706
779,779,32.41977515454762,1.059408841413349,1.833910585352036,0.6333880409110382,0.9174823456603403,0.5182735296066665,1.2043431091502603,0.5664803352551127,0.2713232870025685,1.7496271552226732,0.7785454221416415,0.4228209860275831,0.8029909185778594,0.30122431371268155
840,840,32.42038722826671,1.364770098467447,1.387182073044762,0.604750736642208,1.2667483134413886,0.7812505536197388,1.0555911284325545,0.507094572364211,0.2830005171690272,1.4902663488539893,0.7668440186008898,0.431064504171552,0.8528485929515496,0.34528871705220565
854,854,32.42924509329021,1.1931998128053933,1.5597476182392376,0.5082123811836605,1.4855264664423158,0.6255928445430373,0.7411729443150845,0.4461522928505999,0.3082350682281083,1.2564253292431031,0.7522650906422351,0.3704517198582663,0.8233655300383516,0.3928506428371318
1085,1085,32.43455156119241,1.1064918943768896,1.8093442612762272,0.5776236904754765,2.3410176190509397,0.30879067423645273,1.6665934746237077,0.5700110622626062,0.2594428202740073,2.179432355165464,0.6819879178001242,0.36476788685834177,0.9120494615066868,0.28584751733320535
484,484,32.441796978962756,0.6615665664962723,2.253957410770067,0.02721944286308607,2.1794277362680896,0.43202596568694634,3.2837754447713694,0.6935355497526716,0.07682186920305373,1.782732674948865,0.21850906012321594,0.4996292891599081,0.9654992055355578,0.02815641562215916
1328,1328,32.445317197106014,1.0090273130189809,1.4709245584507518,0.44064273958036715,3.106822274233489,0.5409760923578592,1.1990732583673356,0.6710713881319492,0.058872328487936235,2.26438824692244,0.4177995204203419,0.41521998339052074,0.7957996407496251,0.40977492500406737
1406,1406,32.44571739226623,0.6571949985173491,1.8851509245545333,0.5837034241797397,1.8806460512317176,0.3298300336788211,4.472920670553538,0.3106451017600031,0.2674633963667273,1.8930189032667797,0.1771319845274761,0.4904372145228011,0.7353014891369212,0.3770144640995932
1859,1859,32.450075800083596,0.6060333532195069,3.2292404124061274,0.5472838463835088,2.9843226775418965,0.3441084449332115,1.549740251368188,0.6903232795787471,0.0024645648781878447,2.476826560175215,0.12960165074571312,0.48360866079041903,0.9702708497528962,0.052218686375077136
763,763,32.45584175727298,1.025789603121949,1.8772409814550222,0.6266881751797736,0.9754367249657833,0.5126622857923341,1.4722691309858742,0.5512361214316286,0.35313002284496986,1.3316817471526357,0.7050646150686749,0.4176155159460911,0.7703965293231602,0.3766781411673245
