year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2013,33,4781382.563,0,0,0,3656351.5,28125.7832,230912624,8972124,56251.56641,57264084,112503.1328,0,9000250,112503.1328,56251.56641,3796980.5,18394260,815647.6875,56251.56641,1687546.75,0,0.005176615,0,0,843773.475,281257.8125,562515.65,0,0,281257.8125,1687546.875,281257.8125,3937609.375,0,0,0,0,2559445.971,1125031.25,0,0,0,0,127466039.7,29363315.94,1518792.215,1209408.619,112503.1328,112503.1328,0,57264084,0.004911592,0.014734776,0.156679779,0.035303351,0.004184101,0
2014,34,8775243.625,0,0,0,8156476.25,0,228662560,10097156,56251.56641,57264084,112503.1328,0,10125282,112503.1328,56251.56641,4668880.5,18113002,815647.6875,56251.56641,1968804.5,0,0.009594098,0,0,843773.475,843773.4375,0,0,0,281257.8125,1968804.688,281257.8125,4218867.188,0,0,0,0,2896955.439,281257.8125,0,0,0,0,130362995.1,29644573.76,1518792.215,1209408.619,112503.1328,112503.1328,0,57264084,0.014734776,0.014734776,0.176326159,0.043868934,0.004228331,0
2015,35,7622086.75,28125.7832,0,0,6750187.375,0,232318912,9844024,56251.56641,57573468,140628.9219,0,9872150,140628.9219,56251.56641,4359496,18141128,815647.6875,56251.56641,2250062.5,0,0.008202181,0.001061571,0,843773.475,281257.8125,0,0,0,281257.8125,2250062.5,562515.625,4781382.813,0,0,0,0,4922011.688,281257.8125,0,0,0,0,135285006.8,29925831.57,1518792.215,1209408.619,112503.1328,112503.1328,0,57573468,0.004885198,0.014655596,0.170981953,0.040918694,0.005279832,0
2016,36,3740728.844,0,0,0,4218867.188,0,233725216,9534640,56251.56641,58107856,140628.9219,0,9562766,140628.9219,56251.56641,4078238.25,18394260,815647.6875,56251.56641,2812578,0,0.004001204,0,0,562515.65,309383.5938,281257.825,0,0,562515.625,2812578.125,1125031.25,5906414.063,0,0,0,0,2615697.662,281257.8125,0,0,0,0,137900704.5,30207089.38,1518792.215,1209408.619,112503.1328,112503.1328,0,58107856,0.005324299,0.009680544,0.164085214,0.037918414,0.005230127,0
2017,37,6497055.5,0,0,0,6750187.5,0,236256528,6440805,56251.56641,58079732,140628.9219,0,6468930,140628.9219,56251.56641,2362565.5,18647392,787521.9375,56251.56641,3375093.5,0,0.006875001,0,0,562515.65,1125031.25,281257.825,0,0,562515.625,3375093.75,843773.4375,6750187.5,0,0,0,0,4809508.594,843773.4375,0,0,0,0,142710213,31050862.82,1518792.215,1209408.619,112503.1328,112503.1328,0,58079732,0.019370462,0.009685232,0.110895915,0.02198953,0.005235603,0
2018,38,4246992.875,0,0,0,4500124.938,0,238225328,5878289,56251.56641,58360992,140628.9219,0,5906415,140628.9219,56251.56641,2362565.5,18928650,787521.9375,56251.56641,3937609,0,0.004456907,0,0,562515.65,281257.8125,0,0,0,562515.625,3937609.375,1125031.25,7875218.75,0,0,0,0,2868829.688,281257.8125,0,0,0,0,145579042.7,31332120.63,1518792.215,1209408.619,112503.1328,112503.1328,0,58360992,0.004819277,0.009638555,0.100722911,0.021761659,0.005181348,0
2019,39,3656351.5,0,56251.56641,0,2531320.313,0,237662816,6637685,112503.1328,58923504,56251.56641,56251.56641,6722062,112503.1328,56251.56641,2643823.25,18984902,843773.5625,56251.56641,4218867,0,0.003846154,0,203.4588324,843773.475,562515.625,281257.825,176.3564212,0,281257.8125,4218867.188,281257.8125,8156476.563,0,0,0,0,1575043.762,56251.56641,56251.56641,56251.56641,0,0,147154086.5,31388372.2,1575043.781,1265660.186,112503.1328,112503.1328,0,58923504,0.009546541,0.014319812,0.11264919,0.023857869,0.002030457,0
2020,40,5343898.375,28125.7832,0,0,5062640.563,28125.7832,239912880,6665811,112503.1328,59486016,56251.56641,56251.56641,6722062,112503.1328,56251.56641,2671949,19266160,843773.5625,56251.56641,4218867,0,0.005568582,0.000997009,0,562515.65,562515.625,562515.65,0,0,0,4218867.188,0,8156476.563,0,0,0,0,4387621.85,281257.8125,28125.7832,0,0,0,151541708.3,31669630.01,1603169.564,1265660.186,112503.1328,112503.1328,0,59486016,0.009456267,0.009456267,0.112056773,0.023631841,0.00199005,0
2021,41,3656351.5,281257.8125,0,0,3375093.688,0,242444192,4950138.5,112503.1328,59486016,337509.375,56251.56641,5034515,393760.9375,56251.56641,1237534.375,18984902,843773.5625,56251.56641,4781383,0,0.003770302,0.010172941,0,562515.65,843773.4375,281257.825,0,0,562515.625,4781382.813,843773.4375,9000250,0,0,0,0,2812578.125,281257.8125,0,0,0,0,154354286.5,31950887.82,1603169.564,1265660.186,112503.1328,112503.1328,0,59486016,0.0141844,0.009456267,0.083215163,0.011055277,0.012060303,0
2022,42,4050112.563,56251.56641,0,0,5343898.438,28125.7832,243850496,4697006.5,112503.1328,59514144,56251.56641,56251.56641,4781383,112503.1328,56251.56641,1828175.75,19013026,1181282.75,56251.56641,5625157,0,0.00415225,0.002012073,0,562515.65,562515.625,0,0,0,843773.4375,5625156.25,1406289.063,10406539.06,0,0,0,0,4050112.533,281257.8125,337509.377,309383.5938,0,0,158404399,32232145.63,1940678.941,1575043.779,112503.1328,112503.1328,0,59514144,0.009451797,0.009451798,0.078922525,0.016315263,0.002008033,0
2023,43,3712603.125,0,0,0,3656351.563,0,243006720,4978263,112503.1328,59232888,28125.7832,56251.56641,5090767,84377.35156,56251.56641,1856301.5,18984900,1153157,56251.56641,6215799,0,0.003819445,0,0,562515.65,871899.25,281257.825,0,0,843773.4375,6468929.688,843773.4375,11250312.5,0,0,0,0,3206339.064,281257.8125,0,0,0,0,161610738.1,32513403.45,1940678.941,1575043.779,112503.1328,112503.1328,0,59232888,0.01471985,0.009496678,0.08404559,0.016734282,0.001014199,0
2024,44,2812578.063,28125.7832,0,0,2250062.5,0,244131744,4978263,112503.1328,59514144,56251.56641,56251.56641,5090767,112503.1328,56251.56641,1828175.75,18984902,1153157,56251.56641,7059571,0,0.002880185,0.00101626,0,562515.65,281257.8125,0,0,0,843773.4375,7312703.125,843773.4375,12094085.94,0,0,0,0,1462540.596,281257.8125,0,0,0,0,163073278.7,32794661.26,1940678.941,1575043.779,112503.1328,112503.1328,0,59514144,0.004725899,0.009451798,0.083648401,0.016480731,0.002028398,0
2025,45,3965735.188,28125.7832,0,28125.7832,4218867.188,0,244413008,4697006,84377.35156,59486020,56251.56641,28125.7832,4781383,84377.35156,56251.56641,1546918,18422386,1153157,56251.56641,7903345,0,0.004056387,0.001027749,0,562515.65,562515.625,0,0,173.9127783,843773.4375,8156476.563,843773.4375,12937859.38,0,0,0,0,2953207,28125.7832,28125.7832,0,0,0,166026485.7,32822787.04,1968804.725,1575043.779,112503.1328,112503.1328,102.5641199,59486020,0.009456266,0.009456266,0.07895983,0.014102566,0.002051282,0
2026,46,3375093.688,0,28125.7832,28125.7832,3375093.688,0,244694272,4668880,84377.35156,59739152,28125.7832,28125.7832,4753257,56251.56641,56251.56641,1546918,18113002,1153157,56251.56641,8747118,0,0.003448276,0,101.729417,562515.65,1406289,1125031.3,115.3845149,115.3845149,843773.4375,9000250,843773.4375,13781632.81,0,0,0,0,3121961.721,281257.8125,0,0,0,0,169148447.4,33104044.86,1968804.725,1575043.779,112503.1328,112503.1328,101.6260334,59739152,0.023540492,0.009416197,0.07815444,0.013973579,0.00101626,0
2027,47,3937609.313,0,28125.7832,0,3937609.313,0,246663072,4078238.25,112503.1328,60301664,0,56251.56641,4190741.25,56251.56641,56251.56641,1265660.125,18394260,1153157,56251.56641,9590892,0,0.003990878,0,99.80042164,843773.475,0,-281257.825,119.9999283,0,843773.4375,9844023.438,843773.4375,14625406.25,0,0,0,0,3150087.439,281257.8125,0,0,0,0,172298534.8,33385302.67,1968804.725,1575043.779,112503.1328,112503.1328,0,60301664,0,0.01399254,0.067630609,0.011205181,0,0
2028,48,2531320.313,28125.7832,0,0,2531320.313,0,247506848,4359496.5,112503.1328,60582924,28125.7832,28125.7832,4471999,56251.56641,84377.35156,1518792.25,18675518,1181282.75,84377.35156,9872150,0,0.002556818,0.000987167,0,562515.65,562515.625,281257.825,0,0,281257.8125,10125281.25,281257.8125,14906664.06,0,0,0,0,3515722.535,562515.625,28125.7832,28125.7832,28125.7832,0,175814257.4,33947818.29,1996930.508,1603169.563,140628.916,140628.916,0,60582924,0.009285052,0.009285053,0.071959163,0.013313612,0.000986194,0
2029,49,3093835.938,28125.7832,28125.7832,0,1968804.688,0,245819296,5175144.5,140628.9219,60582924,28125.7832,56251.56641,5315773,84377.35156,84377.35156,2334439.75,18956776,1181282.75,84377.35156,10715924,0,0.003146454,0.000987167,98.81424372,562515.65,1125031.25,562515.65,119.9999283,0,843773.4375,10969054.69,843773.4375,15750437.5,0,0,0,0,2025056.252,562515.625,0,0,0,0,177839313.6,34510333.92,1996930.508,1603169.563,140628.916,140628.916,0,60582924,0.018570105,0.009285053,0.085422495,0.020463512,0.000986193,0
2030,50,2250062.5,0,0,0,2250062.5,0,247225584,4893886.5,140628.9219,60864184,28125.7832,28125.7832,5034515,56251.56641,112503.1328,2053182,19238032,1181282.75,112503.1328,11278438,0,0.002275313,0,0,562515.65,562515.625,281257.825,0,0,562515.625,11531570.31,562515.625,16312953.13,0,0,0,0,2840703.906,562515.625,28125.7832,0,28125.7832,0,180680017.5,35072849.54,2025056.291,1603169.563,168754.6992,168754.6992,0,60864184,0.009242145,0.009242146,0.080406672,0.017822268,0.000976563,0
