year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
1980.0,0,13201144.25,150951.0546875,0.0,0.0,4641147.5078125,0.0,213299168.0,11603516.0,0.0,55972548.0,127522.28125,0.0,11603516.0,127522.28125,0.0,5890242.0,14050403.0,2362.5654296875,0.0,0.0,0.0,0.015472568849870057,0.005303170834086035,0.0,739989.337575,715182.375,-27282.009025000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14125582.9140625,14125582.9140625,2362.5655822753906,2362.5655822753906,0.0,0.0,14125582.9140625,14125582.9140625,2362.5655822753906,2362.5655822753906,0.0,0.0,0.0,55972548.0,0.012777377492266387,0.013220576229172202,0.2073072678413711,0.05150285270362604,0.004460096048786534
1981.0,1,10466024.75,305389.703125,28.125782012939453,0.0,7277095.75,0.0,213889248.0,11082345.0,28.125782012939453,55962684.0,297739.5,0.0,11082374.0,297739.5,28.125782012939453,5302104.0,14452263.0,39544.84375,28.125782012939453,0.0,0.0,0.01223299540283577,0.010807173690071267,0.09849413402036537,718332.48505,692119.25,37407.290725000006,0.08417650090765269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2978351.5810546875,532421.0341796875,37576.04375076294,37576.04375076294,28.125782012939453,0.0,17103934.495117188,14658003.948242188,39938.60933303833,39938.60933303833,28.125782012939453,28.125782012939453,0.0,55962684.0,0.012367513502390272,0.012835919110848937,0.19803097721331592,0.046418810837478376,0.010426588033237668
1982.0,2,9947779.5,344625.1640625,56.251564025878906,0.0,7383186.375,0.0,214118192.0,10715445.0,84.37734985351562,55890652.0,447256.15625,56.251564025878906,10715529.0,447312.4375,28.125782012939453,4910086.5,14729725.0,76474.0,28.125782012939453,0.0,0.0,0.011614822877824412,0.012285604618013535,0.19738543514410686,710176.008125,698531.875,-14062.89125,0.21708996743037556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472047.119140625,405939.390625,38672.94482421875,38672.94482421875,0.0,0.0,18575981.614257812,15063943.338867188,78611.55415725708,78611.55415725708,28.125782012939453,28.125782012939453,0.0,55890652.0,0.012498187979628508,0.01270652573752405,0.19172159594774454,0.043073364455089254,0.015694083941648358
1983.0,3,9586701.0,349884.6875,112.50312805175781,0.0,7335512.75,0.0,214383136.0,10511730.0,196.88046264648438,55831336.0,542461.9375,140.62890625,10511927.0,542602.5625,56.251564025878906,4669554.5,15016242.0,127100.3984375,56.251564025878906,0.0,0.0,0.011179401956318056,0.012538401178035957,0.39547814275605997,711019.7816000001,689222.25,-25031.946425000002,0.42661183054729646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408904.7138671875,420199.1484375,51976.43925857544,51948.31328201294,28.125782012939453,0.0,19984886.328125,15484142.487304688,130587.99341583252,130559.86743927002,56.251564025878906,56.251564025878906,0.0,55831336.0,0.012344720713829953,0.01273513823133303,0.18827652628624184,0.041036583693968294,0.019068872372309562
1984.0,4,9470709.5,381582.4453125,337.5093879699707,0.0,7380626.75,0.0,214927088.0,10363901.0,534.389892578125,55856816.0,632745.6875,478.1383056640625,10364435.0,633223.875,56.251564025878906,4477934.0,15352881.0,178598.71875,56.251564025878906,0.0,0.0,0.01101618877840098,0.013751852441565132,1.1892516823999635,717207.4537500001,691838.0,52595.213275,1.0344861630453903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250050.3515625,470656.828125,54507.7587890625,53523.359375,0.0,0.0,21234936.6796875,15954799.315429688,185095.75220489502,184083.22681427002,56.251564025878906,56.251564025878906,0.0,55856816.0,0.01238591902553128,0.012840106277271517,0.1855440703959925,0.039445575543565925,0.02229511896883412
1985.0,5,9325187.25,368447.6875,590.6414031982422,0.0,7395898.875,0.0,167343760.0,10124803.0,1125.03125,55945240.0,558690.5,956.276611328125,10125929.0,559646.75,168.7546844482422,4388690.5,15685439.0,382285.625,168.7546844482422,0.0,0.0,0.01393118460168458,0.013231185836807371,2.079382955036271,734364.1810750001,717938.6875,130222.372975,1.768747788463293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10498341.47265625,467028.59375,211590.24531555176,209030.80390930176,112.50312805175781,0.0,31733278.15234375,16421827.909179688,396685.9975204468,393114.0307235718,168.75469207763672,168.75469207763672,0.0,55945240.0,0.012832882431105846,0.013126481914725902,0.180977023246303,0.038625217228262426,0.01966831967382211
1986.0,6,9062323.25,371485.296875,956.2765655517578,0.0,7216007.0,28.125782012939453,168120784.0,9957230.0,2081.3076171875,56064636.0,594466.5,1884.4271240234375,9959311.0,596350.9375,196.88046264648438,4258131.0,16032116.0,478700.78125,225.00625610351562,0.0,0.0,0.013475911535720652,0.01333120684243467,3.360258389235569,741395.6267,704100.75,130784.888625,2.7112318940693467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095017.173828125,471444.34375,105640.43711090088,103671.62949371338,56.251564025878906,0.0,34828295.326171875,16893272.252929688,502326.43463134766,496785.66021728516,225.00625610351562,225.00625610351562,0.0,56064636.0,0.012558732210443674,0.0132239443541558,0.17760268701289705,0.03740411909807863,0.020887563831002813
1987.0,7,9010571.5,362344.40625,759.3961029052734,0.0,7167236.625,28.125782012939453,168838528.0,9845458.0,2840.703857421875,56162284.0,617895.3125,2503.194580078125,9848298.0,620398.4375,337.5093994140625,4161153.0,16378880.0,564400.0,393.760986328125,0.0,0.0,0.01334199546563211,0.012994138017076075,2.6644904377665175,760802.4166250001,671953.0,55126.53370000001,1.9946925548850625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064263.58984375,472428.75,95487.01934814453,90846.26837158203,168.75469970703125,0.0,36892558.916015625,17365701.002929688,597813.4539794922,587631.9285888672,393.7609558105469,393.7609558105469,0.0,56162284.0,0.011964488481273305,0.013546500648460096,0.1753037323054739,0.03649735172814088,0.02167816713442839
1988.0,8,8771727.75,351150.3359375,1321.9117126464844,28.125782012939453,7047167.625,28.125782012939453,169525200.0,9745696.0,4078.238037109375,56259404.0,616404.625,3600.1005859375,9749746.0,620004.75,478.1383056640625,4107236.0,16700556.0,659465.1875,562.5156860351562,0.0,0.0,0.012935728360739288,0.012590976350532303,4.637985339730363,770083.9248500001,687056.5625,56251.565,3.780995293592821,0.09537512839403756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2310757.875,457381.4453125,113740.65117645264,102996.60723114014,168.75469207763672,0.0,39203316.791015625,17823082.448242188,711554.1051559448,690628.5358200073,562.5156478881836,562.5156478881836,0.098668079400879,56259404.0,0.0122122972099029,0.01368809248050335,0.17322785715966704,0.03602149511609218,0.02162409580454995
1989.0,9,8842014.25,350419.0703125,1209.4086303710938,56.251564025878906,6895175.875,28.125782012939453,170195872.0,9650181.0,5062.640625,56366092.0,627176.75,4303.244140625,9655215.0,631480.0,759.3961791992188,4085213.5,17104470.0,746289.5,843.7735595703125,0.0,0.0,0.0129879975144168,0.01242392549108331,4.195248831783485,767552.604425,676734.375,57657.854125000005,3.46421619607152,0.11503999057814326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2169594.560546875,589432.0078125,105106.04180526733,94896.3808670044,309.383602142334,0.0,41372911.3515625,18412514.456054688,816660.1469612122,785524.9166870117,871.8992500305176,871.8992500305176,0.19509872909416187,56366092.0,0.012006054544281693,0.013617275514240015,0.17120542967569935,0.03542212451024644,0.021752530611613523
1990.0,10,8799882.0,336834.34375,1518.792236328125,112.50312805175781,7006300.875,112.50312805175781,170925936.0,9581498.0,6328.3017578125,56491972.0,591878.9375,5315.7724609375,9587714.0,597194.6875,1012.5281982421875,4058156.5,17429996.0,891024.75,1181.28271484375,0.0,0.0,0.01287089924141179,0.011908548104823561,5.260496435598631,784146.8161,688097.25,71158.22972500001,4.33051986908686,0.2849343386689571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8570206.43359375,469672.421875,160007.56759643555,150754.18516921997,393.7609558105469,0.0,49943117.78515625,18882186.877929688,976667.7145576477,936279.1018562317,1265.6602058410645,1265.6602058410645,0.38959466953648947,56491972.0,0.01218044309021466,0.013880676994246192,0.16960813476293587,0.03513315958240491,0.020496574900107242
1991.0,11,8651715.25,359081.8046875,2165.685333251953,253.13204193115234,6886794.875,112.50312805175781,171815952.0,9469220.0,8212.7275390625,56656236.0,601357.3125,6890.8173828125,9477291.0,608248.125,1321.911376953125,4000976.75,17754008.0,1000827.75,1575.043701171875,0.0,0.0,0.012588637942651564,0.012666590189855366,7.48253560339631,780209.2065500001,693019.25,125440.98995000002,6.194218805317675,0.6870323818930821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245715.10546875,475325.6953125,129547.34102630615,117031.3711013794,393.76094818115234,0.0,53188832.890625,19357512.573242188,1106215.0555839539,1053310.472957611,1659.4211540222168,1659.4211540222168,0.8743738773996033,56656236.0,0.012232003022579898,0.013770932586308772,0.16713464692571528,0.03455063933821005,0.020772207304211674
1992.0,12,8574622.75,356719.2421875,2559.4462280273438,365.6351661682129,6866009.625,196.8804702758789,172573760.0,9382873.0,10181.533203125,56790764.0,609232.5625,8690.865234375,9392801.0,617923.375,1490.6661376953125,3926584.0,18070028.0,1096314.75,1771.923828125,0.0,0.0,0.012421678055226936,0.012564017709369622,8.827907023717199,770365.182675,665849.75,75939.61275,6.9888747374872695,0.9299497985516332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2465562.22265625,463231.609375,113121.88985824585,101337.18711853027,253.1320457458496,0.0,55654395.11328125,19820744.182617188,1219336.9454421997,1154647.6600761414,1912.5531997680664,1912.5531997680664,1.2607516190211359,56790764.0,0.011724613354382766,0.013564973041655154,0.16521829148134018,0.03384827003309224,0.021007031341698273
1993.0,13,8418749.625,340265.671875,2278.1883850097656,365.63516998291016,6734493.125,112.50313186645508,173289248.0,9316074.0,11784.703125,56920960.0,602313.625,9928.4013671875,9327663.0,612242.0,1856.3013916015625,3879529.5,18337138.0,1189917.375,2250.0625,0.0,0.0,0.012145516415709762,0.011988009349952387,7.862269186824003,749833.3614500001,708207.125,127972.31037500002,6.382685233214084,1.0446887745498117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739310.43359375,450912.515625,114443.79765319824,99790.26913833618,590.6414031982422,0.0,58393705.546875,20271656.698242188,1333780.743095398,1254437.9292144775,2503.1946029663086,2503.1946029663086,1.2614134516352784,56920960.0,0.012441939225902024,0.013173238143734752,0.16366684609676296,0.0334602022662687,0.020779360713952057
1994.0,14,8259107.125,330618.5390625,2925.0814208984375,534.3898468017578,6616196.375,168.75469589233398,173874704.0,9206637.0,14091.017578125,57009440.0,599135.375,12009.7099609375,9220531.0,611145.125,2081.3076171875,3839141.0,18606722.0,1278823.0,2531.3203125,0.0,0.0,0.011875084378288863,0.011635802610346463,10.086130717046764,738020.5328,694763.0625,84096.08967500001,8.155859760105866,1.3206361581193131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587937.44921875,445456.1171875,108931.14492416382,95627.65430831909,365.63515853881836,0.0,60981642.99609375,20717112.815429688,1442711.8880195618,1350065.5835227966,2868.829761505127,2868.829761505127,1.84189564581162,57009440.0,0.01218680735155441,0.012945584675099422,0.16149320182762714,0.033081172546023795,0.020650557735495175
