year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
1996.0,16,6468929.625,281257.8125,28125.783203125,0.0,4781382.625,0.0,222756144.0,6243923.5,28125.783203125,56926576.0,590641.4375,28125.783203125,6272049.5,618767.25,0.0,2559446.0,18113002.0,590641.375,0.0,0.0,0.0,0.00726010235771544,0.010277493265968078,100.70495078180247,562515.65,0.0,0.0,66.66662685298434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2559446.125,281257.8125,0.0,0.0,0.0,0.0,66404969.88671875,20813079.0625,590641.408203125,590641.408203125,0.0,0.0,0.0,56926576.0,0.0,0.009881424275368327,0.10968380567979356,0.022887325203140362,0.02112676361761538
1997.0,17,4781382.8125,0.0,0.0,0.0,4218867.1875,0.0,221631120.0,6525181.5,28125.783203125,56645316.0,309383.59375,28125.783203125,6553307.5,337509.375,0.0,2559446.0,18113002.0,871899.1875,0.0,0.0,0.0,0.005393401897373438,0.0,0.0,562515.65,1125031.25,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121961.6875,281257.8125,281257.8125,281257.8125,0.0,0.0,69526931.57421875,21094336.875,871899.220703125,871899.220703125,0.0,0.0,0.0,56645316.0,0.01986097579542146,0.00993048833905349,0.11519366402687205,0.022887325203140362,0.01106639940467197
1998.0,18,3656351.5,0.0,0.0,0.0,3093835.9375,0.0,223599920.0,5962667.0,28125.783203125,56926576.0,309383.59375,28125.783203125,5990791.5,337509.375,0.0,2278188.25,18675518.0,871899.1875,0.0,0.0,0.0,0.0040880509930415,0.0,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968804.6875,562515.625,0.0,0.0,0.0,0.0,71495736.26171875,21656852.5,871899.220703125,871899.220703125,0.0,0.0,0.0,56926576.0,0.009881423836206134,0.014822136413052493,0.10474311681770566,0.020372234988244815,0.01106639940467197
1999.0,19,9562765.0,843773.4375,0.0,0.0,6750187.1875,0.0,219381056.0,7087697.5,28125.783203125,56364056.0,590641.4375,28125.783203125,7115823.5,618767.25,0.0,2559446.0,18675518.0,871899.1875,0.0,0.0,0.0,0.010897437060381366,0.031152651174003624,0.0,562515.65,1125031.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996930.5,562515.625,0.0,0.0,0.0,0.0,73492666.76171875,22219368.125,871899.220703125,871899.220703125,0.0,0.0,0.0,56364056.0,0.019960083248799554,0.009980042067944863,0.1257485355560643,0.023119920149635605,0.021341466664373445
2000.0,20,6750187.5,562515.625,0.0,0.0,5343898.375,0.0,221349856.0,6525181.5,28125.783203125,56645316.0,590641.4375,28125.783203125,6553307.5,618767.25,0.0,2840703.75,18956776.0,871899.1875,0.0,0.0,0.0,0.007623889644635685,0.020554986531936156,0.0,562515.65,562515.625,281257.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6215797.658203125,562515.625,0.0,0.0,0.0,0.0,79708464.41992188,22781883.75,871899.220703125,871899.220703125,0.0,0.0,0.0,56645316.0,0.00993048789771073,0.00993048833905349,0.11519366402687205,0.025402415418035913,0.02112676361761538
2001.0,21,7031445.25,0.0,0.0,0.0,5625156.1875,0.0,223037408.0,5709535.0,28125.783203125,56673440.0,309383.59375,28125.783203125,5737659.5,337509.375,0.0,2306314.0,18984900.0,590641.375,0.0,0.0,0.0,0.007881464047950199,0.0,0.0,562515.65,1125031.25,562515.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121961.658203125,562515.625,0.0,0.0,0.0,0.0,82830426.078125,23344399.375,871899.220703125,871899.220703125,0.0,0.0,0.0,56673440.0,0.01985111985437976,0.009925560368313623,0.10074445807418783,0.020812184078684685,0.01116751371070895
2002.0,22,5062640.3125,28125.783203125,0.0,0.0,3937609.25,0.0,221349856.0,6272049.5,28125.783203125,56392184.0,337509.375,28125.783203125,6300175.5,365635.15625,0.0,2840703.75,19547416.0,590641.375,0.0,0.0,0.0,0.005717916880528714,0.0010172942284370225,0.0,562515.65,843773.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121961.6875,562515.625,0.0,0.0,0.0,0.0,85952387.765625,23906915.0,871899.220703125,871899.220703125,0.0,0.0,0.0,56392184.0,0.014962595481317056,0.00997506409753522,0.11122196473185007,0.025376886965185964,0.01206030337949258
2003.0,23,5906413.875,28125.783203125,0.0,28125.783203125,3375093.75,0.0,216287232.0,6862691.0,0.0,54985896.0,84377.3515625,0.0,6862691.0,84377.3515625,0.0,3121961.5,18141128.0,590641.375,0.0,0.0,0.0,0.006827048712473235,0.0010615713307685103,0.0,843773.4750000001,2250062.5,281257.825,0.0,55.55551140387091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687546.875,281257.8125,0.0,0.0,0.0,0.0,87639934.640625,24188172.8125,871899.220703125,871899.220703125,0.0,0.0,105.8201262323704,54985896.0,0.040920720833575217,0.015345270994583776,0.1248082053623351,0.029365080932741285,0.003174603860455264
2004.0,24,6187671.8125,281257.8125,0.0,0.0,5625156.3125,0.0,219099808.0,4893886.5,0.0,55267152.0,84377.3515625,0.0,4893886.5,84377.3515625,0.0,1996930.5,18141128.0,590641.375,0.0,0.0,0.0,0.007060334590183666,0.010504202897424346,0.0,843773.4750000001,562515.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250062.5,281257.8125,0.0,0.0,0.0,0.0,89889997.140625,24469430.625,871899.220703125,871899.220703125,0.0,0.0,0.0,55267152.0,0.01017811855041852,0.01526717850415017,0.08854964156647696,0.01858638986619493,0.0031413619092254172
2005.0,25,3740728.84375,0.0,0.0,0.0,4218867.125,0.0,218256032.0,3768854.75,0.0,54704640.0,56251.56640625,0.0,3768854.75,56251.56640625,0.0,1462540.5,17859870.0,618767.1875,0.0,0.0,0.0,0.004284794341617555,0.0,0.0,562515.65,1125031.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5962665.6875,562515.625,28125.783203125,28125.783203125,0.0,0.0,95852662.828125,25031946.25,900025.00390625,900025.00390625,0.0,0.0,0.0,54704640.0,0.020565554402697833,0.010282777658348542,0.0688946083915368,0.0139037439611414,0.00213903786384211
