year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence
1980,0,13201144.25,150951.0547,0,0,4641147.508,0,213299168,11603516,0,55972548,127522.2813,0,11603516,127522.2813,0,5890242,14050403,2362.56543,0,0,0,0.015472569,0.005303171,0,739989.3376,715182.375,-27282.00903,0,0,0,0,0,0,0,0,0,0,14125582.91,14125582.91,2362.565582,2362.565582,0,0,14125582.91,14125582.91,2362.565582,2362.565582,0,0,0,55972548,0.012777377,0.013220576,0.207307268,0.051502853,0.004460096
1981,1,10466024.75,305389.7031,28.12578201,0,7277095.75,0,213889248,11082345,28.12578201,55962684,297739.5,0,11082374,297739.5,28.12578201,5302104,14452263,39544.84375,28.12578201,0,0,0.012232995,0.010807174,0.098494134,718332.4851,692119.25,37407.29073,0.084176501,0,0,0,0,0,0,0,0,0,2978351.581,532421.0342,37576.04375,37576.04375,28.12578201,0,17103934.5,14658003.95,39938.60933,39938.60933,28.12578201,28.12578201,0,55962684,0.012367514,0.012835919,0.198030977,0.046418811,0.010426588
1982,2,9947779.5,344625.1641,56.25156403,0,7383186.375,0,214118192,10715445,84.37734985,55890652,447256.1563,56.25156403,10715529,447312.4375,28.12578201,4910086.5,14729725,76474,28.12578201,0,0,0.011614823,0.012285605,0.197385435,710176.0081,698531.875,-14062.89125,0.217089967,0,0,0,0,0,0,0,0,0,1472047.119,405939.3906,38672.94482,38672.94482,0,0,18575981.61,15063943.34,78611.55416,78611.55416,28.12578201,28.12578201,0,55890652,0.012498188,0.012706526,0.191721596,0.043073364,0.015694084
1983,3,9586701,349884.6875,112.5031281,0,7335512.75,0,214383136,10511730,196.8804626,55831336,542461.9375,140.6289063,10511927,542602.5625,56.25156403,4669554.5,15016242,127100.3984,56.25156403,0,0,0.011179402,0.012538401,0.395478143,711019.7816,689222.25,-25031.94643,0.426611831,0,0,0,0,0,0,0,0,0,1408904.714,420199.1484,51976.43926,51948.31328,28.12578201,0,19984886.33,15484142.49,130587.9934,130559.8674,56.25156403,56.25156403,0,55831336,0.012344721,0.012735138,0.188276526,0.041036584,0.019068872
1984,4,9470709.5,381582.4453,337.509388,0,7380626.75,0,214927088,10363901,534.3898926,55856816,632745.6875,478.1383057,10364435,633223.875,56.25156403,4477934,15352881,178598.7188,56.25156403,0,0,0.011016189,0.013751852,1.189251682,717207.4538,691838,52595.21328,1.034486163,0,0,0,0,0,0,0,0,0,1250050.352,470656.8281,54507.75879,53523.35938,0,0,21234936.68,15954799.32,185095.7522,184083.2268,56.25156403,56.25156403,0,55856816,0.012385919,0.012840106,0.18554407,0.039445576,0.022295119
1985,5,9325187.25,368447.6875,590.6414032,0,7395898.875,0,167343760,10124803,1125.03125,55945240,558690.5,956.2766113,10125929,559646.75,168.7546844,4388690.5,15685439,382285.625,168.7546844,0,0,0.013931185,0.013231186,2.079382955,734364.1811,717938.6875,130222.373,1.768747788,0,0,0,0,0,0,0,0,0,10498341.47,467028.5938,211590.2453,209030.8039,112.5031281,0,31733278.15,16421827.91,396685.9975,393114.0307,168.7546921,168.7546921,0,55945240,0.012832882,0.013126482,0.180977023,0.038625217,0.01966832
1986,6,9062323.25,371485.2969,956.2765656,0,7216007,28.12578201,168120784,9957230,2081.307617,56064636,594466.5,1884.427124,9959311,596350.9375,196.8804626,4258131,16032116,478700.7813,225.0062561,0,0,0.013475912,0.013331207,3.360258389,741395.6267,704100.75,130784.8886,2.711231894,0,0,0,0,0,0,0,0,0,3095017.174,471444.3438,105640.4371,103671.6295,56.25156403,0,34828295.33,16893272.25,502326.4346,496785.6602,225.0062561,225.0062561,0,56064636,0.012558732,0.013223944,0.177602687,0.037404119,0.020887564
1987,7,9010571.5,362344.4063,759.3961029,0,7167236.625,28.12578201,168838528,9845458,2840.703857,56162284,617895.3125,2503.19458,9848298,620398.4375,337.5093994,4161153,16378880,564400,393.7609863,0,0,0.013341995,0.012994138,2.664490438,760802.4166,671953,55126.5337,1.994692555,0,0,0,0,0,0,0,0,0,2064263.59,472428.75,95487.01935,90846.26837,168.7546997,0,36892558.92,17365701,597813.454,587631.9286,393.7609558,393.7609558,0,56162284,0.011964488,0.013546501,0.175303732,0.036497352,0.021678167
1988,8,8771727.75,351150.3359,1321.911713,28.12578201,7047167.625,28.12578201,169525200,9745696,4078.238037,56259404,616404.625,3600.100586,9749746,620004.75,478.1383057,4107236,16700556,659465.1875,562.515686,0,0,0.012935728,0.012590976,4.63798534,770083.9249,687056.5625,56251.565,3.780995294,0.095375128,0,0,0,0,0,0,0,0,2310757.875,457381.4453,113740.6512,102996.6072,168.7546921,0,39203316.79,17823082.45,711554.1052,690628.5358,562.5156479,562.5156479,0.098668079,56259404,0.012212297,0.013688092,0.173227857,0.036021495,0.021624096
1989,9,8842014.25,350419.0703,1209.40863,56.25156403,6895175.875,28.12578201,170195872,9650181,5062.640625,56366092,627176.75,4303.244141,9655215,631480,759.3961792,4085213.5,17104470,746289.5,843.7735596,0,0,0.012987998,0.012423925,4.195248832,767552.6044,676734.375,57657.85413,3.464216196,0.115039991,0,0,0,0,0,0,0,0,2169594.561,589432.0078,105106.0418,94896.38087,309.3836021,0,41372911.35,18412514.46,816660.147,785524.9167,871.89925,871.89925,0.195098729,56366092,0.012006055,0.013617276,0.17120543,0.035422125,0.021752531
1990,10,8799882,336834.3438,1518.792236,112.5031281,7006300.875,112.5031281,170925936,9581498,6328.301758,56491972,591878.9375,5315.772461,9587714,597194.6875,1012.528198,4058156.5,17429996,891024.75,1181.282715,0,0,0.012870899,0.011908548,5.260496436,784146.8161,688097.25,71158.22973,4.330519869,0.284934339,0,0,0,0,0,0,0,0,8570206.434,469672.4219,160007.5676,150754.1852,393.7609558,0,49943117.79,18882186.88,976667.7146,936279.1019,1265.660206,1265.660206,0.38959467,56491972,0.012180443,0.013880677,0.169608135,0.03513316,0.020496575
1991,11,8651715.25,359081.8047,2165.685333,253.1320419,6886794.875,112.5031281,171815952,9469220,8212.727539,56656236,601357.3125,6890.817383,9477291,608248.125,1321.911377,4000976.75,17754008,1000827.75,1575.043701,0,0,0.012588638,0.01266659,7.482535603,780209.2066,693019.25,125440.99,6.194218805,0.687032382,0,0,0,0,0,0,0,0,3245715.105,475325.6953,129547.341,117031.3711,393.7609482,0,53188832.89,19357512.57,1106215.056,1053310.473,1659.421154,1659.421154,0.874373877,56656236,0.012232003,0.013770933,0.167134647,0.034550639,0.020772207
1992,12,8574622.75,356719.2422,2559.446228,365.6351662,6866009.625,196.8804703,172573760,9382873,10181.5332,56790764,609232.5625,8690.865234,9392801,617923.375,1490.666138,3926584,18070028,1096314.75,1771.923828,0,0,0.012421678,0.012564018,8.827907024,770365.1827,665849.75,75939.61275,6.988874737,0.929949799,0,0,0,0,0,0,0,0,2465562.223,463231.6094,113121.8899,101337.1871,253.1320457,0,55654395.11,19820744.18,1219336.945,1154647.66,1912.5532,1912.5532,1.260751619,56790764,0.011724613,0.013564973,0.165218291,0.03384827,0.021007031
1993,13,8418749.625,340265.6719,2278.188385,365.63517,6734493.125,112.5031319,173289248,9316074,11784.70313,56920960,602313.625,9928.401367,9327663,612242,1856.301392,3879529.5,18337138,1189917.375,2250.0625,0,0,0.012145516,0.011988009,7.862269187,749833.3615,708207.125,127972.3104,6.382685233,1.044688775,0,0,0,0,0,0,0,0,2739310.434,450912.5156,114443.7977,99790.26914,590.6414032,0,58393705.55,20271656.7,1333780.743,1254437.929,2503.194603,2503.194603,1.261413452,56920960,0.012441939,0.013173238,0.163666846,0.033460202,0.020779361
1994,14,8259107.125,330618.5391,2925.081421,534.3898468,6616196.375,168.7546959,173874704,9206637,14091.01758,57009440,599135.375,12009.70996,9220531,611145.125,2081.307617,3839141,18606722,1278823,2531.320313,0,0,0.011875084,0.011635803,10.08613072,738020.5328,694763.0625,84096.08968,8.15585976,1.320636158,0,0,0,0,0,0,0,0,2587937.449,445456.1172,108931.1449,95627.65431,365.6351585,0,60981643,20717112.82,1442711.888,1350065.584,2868.829762,2868.829762,1.841895646,57009440,0.012186807,0.012945585,0.161493202,0.033081173,0.020650558
1995,15,8179146,344737.6719,3262.590759,956.2765961,6596761.375,281.2578163,174648944,9052958,16144.19727,57136232,589094.5,13725.38281,9068849,602819.8125,2418.816895,3759376.25,18867788,1392366.875,2784.452393,0,0,0.011707981,0.01210832,11.23229921,721988.8368,692203.625,137253.8186,8.787084174,2.288607088,0,0,0,0,0,0,0,0,7435556.316,440843.5,135313.125,120547.0922,421.8867226,0,68417199.31,21157956.32,1578025.013,1470612.676,3290.716484,3290.716484,3.290670667,57136232,0.012114968,0.01263627,0.158445135,0.032341242,0.020271499
1996,16,7953380.125,317905.6797,2446.943024,900.0250244,6478492.5,281.2578239,175345264,8994428,17494.23438,57251404,572725.25,14597.28125,9011528,587322.5625,2896.955322,3743738.25,19118614,1482763,3178.213623,0,0,0.011339599,0.011147975,8.415961393,722270.0946,681487.625,108565.5205,6.772088557,2.138703065,0,0,0,0,0,0,0,0,3448642.664,447959.3125,117425.134,100437.1606,534.3898468,0,71865841.98,21605915.63,1695450.147,1571049.836,3825.106331,3825.106331,3.093972698,57251404,0.011903422,0.012615762,0.15710406,0.032174172,0.0196883
1997,17,7879803.125,322546.4453,3121.961853,928.1508179,6351954.5,253.1320457,176034432,8914100,19547.41797,57362580,569406.4375,16200.44922,8933058,585606.875,3346.968018,3701971.5,19309082,1557155.75,3600.100586,0,0,0.011190713,0.01129722,10.72685648,717207.4538,671165.5,107721.747,8.491862318,2.584363225,0,0,0,0,0,0,0,0,2796461.996,395954.7344,99987.1547,84602.34688,506.2640762,0,74662303.97,22001870.36,1795437.302,1655652.183,4331.370407,4331.370407,3.187291264,57362580,0.011700406,0.012503054,0.155399217,0.031781638,0.019553548
1998,18,7767750.125,312927.4219,2615.697876,1068.779724,6289740.5,253.1320381,176697392,8848090,20897.45703,57484848,573597.125,17072.34766,8868312,590669.5,3825.105957,3646929.25,19494712,1639648.625,4078.238037,0,0,0.010990188,0.010947824,8.976298008,707644.6877,664443.4375,121222.1226,7.066338704,2.584221275,0,0,0,0,0,0,0,0,3033618.594,390273.3281,107862.3684,94418.24923,534.3898392,0,77695922.57,22392143.69,1903299.67,1750070.432,4865.760246,4865.760246,3.665586922,57484848,0.011558584,0.012310108,0.153920386,0.031269624,0.019672624
1999,19,7800967.375,315739.9922,3346.968323,1518.792297,6273540.25,337.5093918,177476560,8782669,22472.5,57661228,571600.25,18225.50586,8804495,589825.75,4246.992188,3637704,19683208,1711397.375,4612.62793,0,0,0.010988729,0.01101931,11.45958674,691612.9917,692372.375,212349.6579,9.262506243,3.657393724,0,0,0,0,0,0,0,0,2940887.781,406642.5469,100521.5434,84067.95899,646.8929901,0,80636810.35,22798786.24,2003821.213,1834138.391,5512.653236,5512.653236,5.196905469,57661228,0.01200759,0.01199442,0.152314984,0.031118152,0.019558648
2000,20,7732733.25,299173.9219,3121.961914,1743.798584,6237482.75,365.6351776,178346992,8735446,23569.40625,57847732,557199.8125,19013.02734,8758255,576212.875,4556.376465,3615006.5,19867294,1802159.375,4950.137695,0,0,0.01083945,0.010411792,10.6652324,672487.4596,681206.375,234006.5104,8.636959524,4.374062325,0,0,0,0,0,0,0,0,6514830.762,407486.3203,115709.4598,101984.0816,450.0125008,0,87151641.11,23206272.56,2119530.673,1936122.473,5962.665737,5962.665737,5.95329017,57847732,0.011775853,0.011625131,0.15100758,0.030853883,0.01902268
2001,21,7674513.25,303027.1484,3600.100281,1743.798645,6180921.625,365.63517,179236784,8629158,25031.94922,58050652,554921.625,20053.68359,8653544,574975.375,4978.263672,3568571,20030282,1880545.875,5428.276367,0,0,0.010704434,0.01051875,12.26896141,663487.2092,652461.875,223881.2287,9.861627216,4.322862598,0,0,0,0,0,0,0,0,3601928.098,387488.8828,103390.3699,89721.23634,590.6414185,0,90753569.21,23593761.44,2222921.043,2025843.709,6553.307156,6553.307156,5.938719792,58050652,0.011239527,0.011429453,0.14864877,0.030383014,0.018898535
2002,22,7605070.5,309046.0469,3037.584656,1715.672852,6081412.375,196.8804779,180111600,8590542,26072.60156,58262808,564793.8125,20756.82813,8616080,585550.625,5315.772461,3547814,20189558,1955838.625,5822.037109,0,0,0.010556053,0.010704876,10.32711211,664893.4983,660674.625,242162.9873,8.626407239,4.27913564,0,0,0,0,0,0,0,0,3108461.23,400679.8906,109071.7809,91549.41564,478.1382828,0,93862030.44,23994441.33,2331992.824,2117393.125,7031.445438,7031.445438,5.82879274,58262808,0.01133956,0.011411971,0.147444696,0.030133181,0.019188192
2003,23,7567494.625,301873.9922,3684.4776,1968.804932,6024261.125,478.1383057,181077312,8542278,27422.64063,58499208,562937.5,21600.60156,8568941,584538.125,5822.037109,3513163,20253996,2024887.375,6300.175781,0,0,0.010447878,0.010424751,12.49027646,689081.6713,635502,225850.0335,8.948609443,4.657975074,0,0,0,0,0,0,0,0,3196466.93,325077.7813,98580.85898,83533.56798,618.7671852,0,97058497.37,24319519.11,2430573.683,2200926.693,7650.212624,7650.212624,6.669310259,58499208,0.010863429,0.011779333,0.146023823,0.029752026,0.019069461
2004,24,7709360.875,312730.5234,3796.980835,1996.930603,6127510.75,337.5093956,182060944,8558985,28941.43359,58770204,564006.25,22781.88477,8587138,586788.1875,6159.546875,3524441.25,20312128,2085329.75,6581.433594,0,0,0.010586237,0.010759983,12.82527823,707363.4299,621748.5,221631.1661,9.740765519,4.678312478,0,0,0,0,0,0,0,0,3100642.32,312421.1714,89861.8711,75911.48126,421.8867264,0,100159139.7,24631940.28,2520435.554,2276838.174,8072.09935,8072.09935,6.739959619,58770204,0.010579315,0.012036089,0.145634768,0.02973888,0.019036111
2005,25,7617643,290539.2969,3290.716675,2475.06897,6023163.875,281.2578201,183460352,8507374,29335.19336,59154652,539171.1875,22753.75781,8535978,561925,6581.433594,3527141.5,20507940,2167119.5,6975.194824,0,0,0.010380503,0.009930037,11.05192652,713551.102,635558.25,340884.4839,8.275430798,5.787074968,0,0,0,0,0,0,0,0,5840740.461,466241.0938,114190.6711,97933.96427,534.3898544,0,105999880.1,25098181.38,2634626.225,2374772.139,8606.489204,8606.489204,8.306212665,59154652,0.010744011,0.012062468,0.143815807,0.029592294,0.018094326
2006,26,7585101.375,299764.5781,3881.358154,2025.056458,6023923.5,534.3898544,184907392,8504449,30825.85352,59565648,541027.5,23850.66406,8534346,564878.1875,6975.194824,3528182.25,20702572,2241793.5,7397.080566,0,0,0.010255271,0.010184667,12.95941403,737739.275,637274,352697.3126,9.456205388,4.878267281,0,0,0,0,0,0,0,0,3795545.898,480332.0938,105134.1668,91268.15353,450.0125046,0,109795426,25578513.47,2739760.392,2466040.292,9056.501709,9056.501709,6.756053347,59565648,0.010698683,0.012385314,0.142774389,0.029427065,0.01804992
2007,27,7689307.125,312786.7969,4556.376831,2278.188538,6015766.5,759.3961182,186378640,8561263,32738.4082,60001744,554865.4375,25538.21289,8592679,580403.625,7200.201172,3534819.75,20882212,2305948.5,7622.086914,0,0,0.010314094,0.010565487,15.12043232,761364.9323,630805,346790.8982,11.36272787,4.960279642,0,0,0,0,0,0,0,0,3408479,467759.8789,95065.13243,79905.33986,337.5093842,0,113203905,26046273.35,2834825.524,2545945.632,9394.011093,9394.011093,7.553814777,60001744,0.010513111,0.012689047,0.142683569,0.029301102,0.018397734
2008,28,7724154.625,295911.3359,4387.622314,2446.943237,6082341.125,309.3836021,188017344,8532855,34341.57813,60483992,552109.0625,26719.49609,8565876,578828.5625,7622.086914,3524919.75,21057688,2366137.5,8043.972656,311155.5,0,0.010270535,0.009924331,14.46048849,781615.4957,613085.75,350447.25,10.57207277,5.432452617,311155.5156,311155.5156,815282.0156,815282.0156,0,0,0,0,3498453.414,471219.3623,95655.7758,81649.13633,506.2640839,0,116702358.5,26517492.71,2930481.3,2627594.768,9900.275177,9900.275177,8.057407868,60483992,0.010136331,0.012922684,0.141076254,0.029017547,0.018180103
2009,29,7673022.125,299173.918,4275.118958,2728.20105,6089681.5,506.2640686,189567824,8534065,35607.24219,60939396,556215.4375,27732.02344,8568379,583947.5,7875.218262,3532063.75,21243262,2425623.5,8156.476074,624758,0,0.010119099,0.009968716,13.99853306,780771.7222,596294.625,305164.7401,10.26410115,6.085816386,313883.7188,625039.2344,806647.4063,1621929.422,0,0,0,0,3437532.809,475185.084,95121.38555,78836.5586,309.3835983,0,120139891.3,26992677.8,3025602.686,2706431.327,10209.65878,10209.65878,8.925170219,60939396,0.009785043,0.012812266,0.140041838,0.028887415,0.018196304
2010,30,7682388.5,291833.0859,4021.987122,2643.823669,6073903.375,675.0187607,191187040,8509174,36591.64063,61390684,560265.5625,28435.16797,8544444,588700.6875,8156.476074,3498059.75,21444502,2494166,8381.482422,946320.0625,0,0.010045645,0.009663158,13.08711371,794553.3556,582091.125,281539.0828,9.854084083,5.642203534,321562.0625,946601.2969,858370.7188,2480300.141,0,0,0,0,5311553.729,492088.6738,102799.7262,90621.26582,337.5093727,0,125451445,27484766.47,3128402.412,2797052.593,10547.16815,10547.16815,8.59476569,61390684,0.00948175,0.012942572,0.138606926,0.028429472,0.018213587
2011,31,7629596,303927.1719,3965.735229,3037.584717,6013995.25,506.2640686,192910160,8491033,36929.14844,61882876,551209.0625,28322.66406,8526612,579531.75,8606.488281,3488890.5,21621862,2554692.5,8831.495117,1266307.125,0,0.009887499,0.009992223,12.8178092,796803.4182,607545,342572.0309,9.360567176,6.624951129,320690.1641,1267291.461,859636.3828,3339936.523,0,0,0,0,3956509.727,474763.1768,101196.5551,86768.03693,506.2640762,0,129407954.7,27959529.65,3229598.967,2883820.63,11053.43222,11053.43222,9.808917974,61882876,0.009817659,0.012875992,0.137211351,0.028165668,0.017799551
2012,32,7584088.625,305530.3281,4078.238647,2418.817444,6080118.625,450.0125084,194610656,8438832,38222.9375,62344280,557593.625,29278.94141,8475479,586872.5,8943.998047,3436970.5,21768456,2619607,9281.507813,1589078.5,0,0.009742643,0.009981539,13.09736454,799897.2543,631930.0625,332446.7492,9.765980079,5.15531984,323193.3516,1590484.813,880140.0703,4220076.594,0,0,0,0,3688133.57,456903.3066,99199.62384,85277.35978,450.0125122,0,133096088.3,28416432.95,3328798.591,2969097.989,11503.44474,11503.44474,7.760794716,62344280,0.010136135,0.012830323,0.135358561,0.027568867,0.017890435
2013,33,7315234.875,287923.6172,3656.351746,2925.081604,5849993.75,506.2640762,196109184,8344469,38447.94141,62739252,557818.625,29082.0625,8381314.5,586900.625,9365.884766,3399113,21885572,2676955.5,9759.646484,1905943.625,0,0.009325462,0.009353096,11.67696719,769521.4092,629623.75,292226.8802,8.866461238,5.793534651,316724.4219,1907209.234,864670.8906,5084747.484,0,0,0,0,3696965.143,417864.7393,94896.38008,82971.05235,534.3898468,0,136793053.4,28834297.69,3423694.971,3052069.042,12037.83458,12037.83458,9.33290631,62739252,0.010035564,0.01226539,0.133002367,0.027113434,0.01779803
2014,34,7133261,281735.9375,4162.616028,3318.842468,5809098.875,703.1445618,197787360,8176839.5,38841.70703,63153464,541983.75,29166.43945,8214106.5,571150.1875,9675.269531,3314032.5,22048532,2736188.5,10040.9043,2202923.75,0,0.009016326,0.009095333,13.21939812,763333.7371,614070.1875,304602.2245,9.757575535,6.938065029,298273.9063,2205483.141,558578.0078,5643325.492,0,0,0,0,3739772.547,470347.4277,99058.99336,85586.75137,393.7609406,0,140532826,29304645.12,3522753.964,3137655.793,12431.59552,12431.59552,10.5300368,63153464,0.00972346,0.012086965,0.129475709,0.026286939,0.017196082
2015,35,6931936.375,272566.9219,3656.351868,2728.20105,5659160.5,365.6351624,199642704,8118591,39122.96484,63643248,528117.8125,29053.93555,8156223,557171.6875,10069.0293,3291532,22231180,2792411.75,10603.41992,2497878.75,0,0.008680428,0.008734242,11.53213393,762208.7058,637048.9375,400229.885,8.3589273,5.278931781,296530.1094,2502013.25,563190.6406,6206516.133,0,0,0,0,4713431.012,484072.8066,100493.4092,84827.35546,703.1445313,0,145246257,29788717.93,3623247.374,3222483.149,13134.74006,13134.74006,8.59686838,63643248,0.010009686,0.01197627,0.127564058,0.025929969,0.016641586
2016,36,6637431.5,265591.7383,4471.999451,3656.351807,5468157.875,506.2640686,201623232,7881772,39376.09375,64153952,510679.8125,28913.30664,7919545.5,539593.125,10462.79102,3173094.5,22423168,2845035.25,10969.05469,2799359,0,0.008229993,0.008446566,14.00760155,759114.8697,638877.125,417667.8701,10.30687845,7.119698906,302689.6563,2804702.906,566818.8672,6773335,0,0,0,0,4091063.604,507473.4922,96752.68105,82914.8006,506.2640533,0,149337320.6,30296191.42,3720000.055,3305397.949,13641.00411,13641.00411,11.44239336,64153952,0.0099585,0.011832706,0.122857155,0.024825152,0.015981502
2017,37,6266114.625,278979.6055,4218.867371,3037.584717,5203241.625,731.2703247,203544640,7631537.5,40191.74219,64648908,515179.9375,29532.07227,7669985,544712,10659.67188,3038681.25,22602242,2902664.75,11334.69141,3113833.5,0,0.007696241,0.008811428,13.12377248,741114.3689,661321.5,440168.4961,9.68597156,6.057378769,316161.9141,3120864.82,595169.6641,7368504.664,0,0,0,0,3980585.531,498895.1299,96077.66309,82211.65625,421.8867226,0,153317906.1,30795086.55,3816077.718,3387609.605,14062.89083,14062.89083,9.440444243,64648908,0.01022943,0.01146368,0.118045884,0.02360963,0.016011167
2018,38,5987331.875,237212.8398,3965.735535,3656.351624,5012014.25,646.8930054,205303792,7367464,39910.48438,65064632,477997.6563,28857.05469,7405602.5,506854.6875,11053.43262,2946175.5,22754600,2956891.5,11728.45215,3434214.25,0,0.00729082,0.007437062,12.26066812,718613.7429,675159.375,392917.1815,8.959767169,6.617078206,320633.9141,3441498.734,605548.0781,7974052.742,0,0,0,0,3903548.902,470516.1973,96949.5637,82633.54181,534.3898697,0,157221455,31265602.75,3913027.281,3470243.147,14597.2807,14597.2807,11.29408509,65064632,0.010376749,0.011044614,0.113233008,0.022751065,0.014764844
2019,39,5601671.125,241994.2266,3825.106445,2756.326843,4727606.25,618.7672119,206926512,7104009.5,40473,65435476,461881.5625,28997.68359,7142598,490879.25,11475.32031,2838060,22903694,3002005.25,12206.58984,4040099.5,0,0.006767706,0.007542949,11.76410615,701175.7577,647764.875,341165.7417,8.157985555,5.155823319,606954.375,4048453.109,784428.0625,8758480.805,0,0,0,0,3967282.102,463400.3691,91071.27774,78049.03945,646.8929749,0,161188737.1,31729003.12,4004098.559,3548292.187,15244.17368,15244.17368,8.469523604,65435476,0.009899292,0.010715529,0.108565108,0.021801674,0.0141925
2020,40,5289953.375,214234.082,4500.125366,3093.836304,4465305.125,787.5219116,208379744,6830402,41401.15234,65765560,445146.75,29616.44922,6869778,474763.1875,11784.70313,2719481.75,23024244,3025630.75,12487.84766,4551961,0,0.00634653,0.006644051,13.77869518,675300.0378,731635.9375,412042.7136,9.229822947,5.846823102,514701.8047,4563154.914,819304.0234,9577784.828,0,0,0,0,4231186.092,460109.6572,73661.42265,61061.06915,450.0124969,0,165419923.2,32189112.77,4077759.982,3609353.256,15694.18617,15694.18617,9.464270987,65765560,0.01112491,0.010268293,0.103859862,0.020797733,0.013617364
2021,41,4926343.125,217440.4023,4443.873596,3318.842346,4179350.375,618.7672043,209250880,6550747.5,41935.54297,65929484,442165.4375,29982.08203,6590742,472147.4688,11953.45801,2592043.75,23070228,3036346.5,12600.35156,5141618,0,0.00588569,0.006727915,13.57682452,681487.71,688772.25,181130.0393,9.583953678,6.424931519,607235.6094,5170390.523,955714.0391,10533498.87,0,0,0,0,4154234.008,500020.1387,78499.05392,65420.56427,393.7609558,0,169574157.2,32689132.91,4156259.036,3674773.82,16087.94713,16087.94713,10.13037439,65929484,0.010447105,0.010336615,0.099359909,0.019779769,0.013496578
2022,42,4660976.25,204643.1797,4106.364441,3628.22583,3944809.5,675.0187454,211123440,6255793,42076.17188,66405112,416036.5313,29813.32813,6296125,445849.9375,12262.8418,2477431.25,23308144,3071504,12994.1123,5808339,0,0.005519255,0.006282308,12.45834775,673893.7487,689981.6875,516951.8824,9.21447931,6.372285616,669956.1016,5840346.625,1124187.469,11657686.34,0,0,0,0,4198419.645,569237.6689,84799.22423,69555.05587,618.7671967,0,173772576.9,33258370.58,4241058.26,3744328.876,16706.71432,16706.71432,10.99776976,66405112,0.010390491,0.010148221,0.094206497,0.018773789,0.012610775
2023,43,4401853.5,187289.5547,4837.634644,2868.829956,3766238.813,815.6476898,213104352,5951752.5,43594.96484,66927420,385266.9375,31135.23633,5993407,416402.2188,12459.72266,2363465.5,23540912,3096676.5,13106.61523,6482205,0,0.005163965,0.005699018,14.5634627,673331.2331,708629.0625,577984.8304,10.40429436,5.660223891,676143.7734,6516490.398,676143.7734,12333830.11,0,0,0,0,4076213.127,549043.3574,75911.48009,60976.69757,337.5093918,0,177848790,33807413.94,4316969.74,3805305.574,17044.22372,17044.22372,8.628384913,66927420,0.010588023,0.010060618,0.088928462,0.017771086,0.011587412
2024,44,4116095.75,187627.0781,4078.238647,3065.710388,3523485.063,759.3961182,214890080,5710996,44129.35156,67408864,389120.1875,31388.36914,5753044,420508.5625,12740.98047,2255715.75,23750844,3116055.25,13444.125,7175899.5,0,0.004788606,0.00566882,12.18992444,669674.8813,709304.125,539452.5084,8.535389425,5.731688113,696141.2188,7212631.617,696141.2188,13029971.33,0,0,0,0,4050703.01,528061.5547,67586.25098,55942.17774,421.8867264,0,181899493,34335475.49,4384555.991,3861247.751,17466.11044,17466.11044,9.154871181,67408864,0.010522416,0.009934523,0.084721736,0.016840132,0.011619966
2025,45,3883860.875,174548.5898,3796.980835,3150.08783,3312007.625,590.6414032,216498496,5489111.5,44073.10156,67840968,371344.7188,31219.61328,5531441,402564.3125,12853.4834,2163097.5,23894512,3130568,13641.00586,7877609.5,0,0.004484859,0.005237957,11.2790823,666299.7874,741705,523983.328,7.887093991,5.105770075,705394.5781,7918026.195,705394.5781,13735365.91,0,0,0,0,4113029.814,472625.6265,70539.45781,55885.92452,450.0124931,0,186012522.8,34808101.12,4455095.449,3917133.676,17916.12294,17916.12294,9.348790964,67840968,0.010932996,0.009821496,0.080911456,0.016049034,0.011020722
2026,46,3734260,155901.2031,4106.36438,3093.836121,3186791.813,421.886734,218008800,5253896,44579.36719,68244672,354919.25,31500.87305,5296844,386420.125,13078.49023,2081111,24039356,3139399.75,13922.2627,8557044,0,0.004282235,0.004648019,12.12574315,665174.7561,701428.875,455637.6765,7.953443557,5.107554861,685425.2891,8603451.484,685425.2891,14420791.2,0,0,0,0,4095507.406,464441.001,57348.46485,42723.06202,421.8867264,0,190108030.2,35272542.12,4512443.914,3959856.738,18338.00966,18338.00966,9.127343514,68244672,0.010278149,0.009746911,0.076986171,0.01534908,0.010470722
