year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2029.0,49,260500.98046875,25425.70849609375,787.5218811035156,1209.4086456298828,211337.1171875,84.37734603881836,283908672.0,466128.5625,8943.998046875,70611432.0,46745.046875,6609.5595703125,474735.0625,53354.60546875,2334.439697265625,201183.703125,25734274.0,505082.78125,2587.57177734375,10587950.0,0.0,0.00022938800938488945,0.0007129242949757125,2.205690179209664,665174.7561250001,753349.0625,435668.37092500005,0.8956494781096627,1.1732319365440047,684300.265625,10624232.59375,684300.265625,16418706.046875,0.0,0.0,0.0,0.0,3897333.272216797,481794.6328125,3487.5968627929688,3487.5968627929688,0.0,0.0,190968793.28063965,37134440.9609375,1039078.8742256165,961564.2195320129,4865.760292053223,4865.760292053223,3.3866830928206717,70611432.0,0.010668939025340825,0.00942021337458501,0.0066013186434174,0.0014084268546997888,0.0013089922955050574,0
2030.0,50,246353.71484375,20363.06689453125,1125.03125,675.0187530517578,200058.6796875,84.37734603881836,285136064.0,447087.40625,8972.123046875,70935464.0,45479.38671875,6722.0625,455722.0,52201.453125,2250.0625,194658.53125,25902496.0,489951.09375,2503.194580078125,11245250.0,0.0,0.0002159966292827045,0.0005684168854555603,3.1370307068591887,666581.0452500001,753208.375,411761.45580000005,1.2327463755343104,0.830605433201127,659268.3203125,11283500.9140625,659268.3203125,17077974.3671875,0.0,0.0,0.0,0.0,4042996.677001953,496982.5703125,2278.1882820129395,1434.4148445129395,0.0,0.0,195011789.9576416,37631423.53125,1041357.0625076294,962998.6343765259,4865.760292053223,4865.760292053223,1.8818657002223769,70935464.0,0.010618220175454128,0.009397006908279335,0.006302734641307203,0.001356707541675337,0.0012679069662321267,0
2031.0,51,240166.0390625,19997.4306640625,506.2640609741211,787.5218811035156,181776.921875,0.0,286356160.0,435640.21875,8212.7275390625,71252672.0,41879.28515625,6047.04296875,443543.5625,47926.33203125,2165.684814453125,189595.890625,26082332.0,474875.71875,2418.81689453125,11882299.0,0.0,0.0002096742384226168,0.000555781826121471,1.405642737599315,667987.3343750001,787240.625,438199.69135000004,0.49368670920255403,0.7626572729914606,639299.0078125,11922799.921875,639299.0078125,17717273.375,0.0,0.0,0.0,0.0,4118008.2294921875,513576.7734375,2362.565662384033,2334.439868927002,28.125782012939453,0.0,199129798.1871338,38145000.3046875,1043719.6281700134,965333.0742454529,4893.886074066162,4893.886074066162,2.1861883403849682,71252672.0,0.011048576887053442,0.009374909257788958,0.006114019397756761,0.0013158120917493462,0.0011625836323932754,0
2032.0,52,246100.578125,20813.077880859375,646.8929748535156,843.7734375,197555.484375,28.125782012939453,287507072.0,409230.15625,7734.58935546875,71552504.0,41344.8984375,5597.0302734375,416655.3125,46941.9296875,2137.55908203125,176658.03125,26274150.0,455890.75,2390.691162109375,12502472.0,0.0,0.0002139952388066823,0.0005761229080771668,1.7888821671207733,671362.4282750001,758946.0625,389542.08762500004,0.4675003914237286,0.8598259974032568,623267.3046875,12546067.2265625,623267.3046875,18340540.6796875,0.0,0.0,0.0,0.0,4067606.7076416016,513576.765625,1603.1695709228516,1181.2828369140625,56.251564025878906,0.0,203197404.8947754,38658577.0703125,1045322.7977409363,966514.357082367,4950.137638092041,4950.137638092041,2.332963454268219,71552504.0,0.010606841411168504,0.00938279432226439,0.005719298883656119,0.0012211119492879952,0.0011431520925914273,0
2033.0,53,219156.0859375,17972.375,731.2703094482422,506.2640686035156,176123.640625,84.37734603881836,288600896.0,384788.8125,7650.2119140625,71834784.0,39854.234375,5540.779296875,392157.78125,45395.01171875,2109.433349609375,168079.65625,26464474.0,437130.875,2362.5654296875,13104926.0,0.0,0.00018984355989100948,0.0004956223909470524,2.014710393806092,674456.2643500001,790615.6875,399386.11150000006,0.8046940410447122,0.4309332909955122,606954.359375,13153021.5859375,606954.359375,18947495.0390625,0.0,0.0,0.0,0.0,3945822.0568847656,526514.6328125,2362.5656509399414,2025.0562629699707,0.0,0.0,207143226.95166016,39185091.703125,1047685.3633918762,968539.4133453369,4950.137638092041,4950.137638092041,1.394586638111603,71834784.0,0.01100602860447106,0.009388992724610964,0.005356580629517867,0.0011575068095945335,0.00109784964366237,0
2034.0,54,210015.203125,14962.914794921875,787.5218658447266,787.5218963623047,164367.0625,168.75468826293945,289660960.0,369488.375,7143.9482421875,72113352.0,35157.2265625,5175.14404296875,376238.5625,40332.37109375,1968.8043212890625,164507.6875,26640908.0,420058.5,2221.936279296875,13704287.0,0.0,0.0001812595000073534,0.000411074522387396,2.161769575044697,679518.9052,776749.625,377166.74332500005,0.7527306246481167,0.7114890583517223,603016.734375,13756038.3203125,603016.734375,19550511.7734375,0.0,0.0,0.0,0.0,3930099.8377075195,529327.1953125,2362.565643310547,2053.1820678710938,0.0,0.0,211073326.78936768,39714418.8984375,1050047.9290351868,970592.595413208,4950.137638092041,4950.137638092041,2.161462603269217,72113352.0,0.010771231726962297,0.00942292774297886,0.005123716548358479,0.001128785168145862,0.000964938635998849,0
2035.0,55,199214.90625,14597.280029296875,590.6414184570312,590.6414108276367,152554.234375,28.125782012939453,290633824.0,360544.375,6806.43994140625,72372104.0,33863.4375,4950.1376953125,367041.4375,38813.578125,1856.3013916015625,161695.125,26811686.0,403942.46875,2109.433349609375,14297741.0,0.0,0.00017136245835756543,0.0003996965629456368,1.6159900459208134,685144.0617000001,784793.625,359166.242525,0.5533851310125734,0.5536549731238264,596829.09375,14352867.4140625,596829.09375,20147340.8671875,0.0,0.0,0.0,0.0,4071797.5270996094,527639.65625,1181.2828254699707,1153.1570320129395,0.0,0.0,215145124.3164673,40242058.5546875,1051229.2118606567,971745.752445221,4950.137638092041,4950.137638092041,1.6157711924957003,72372104.0,0.010843869137755067,0.00946696342695799,0.0049818141945963046,0.0011058415484951239,0.0009263753910297009,0
2036.0,56,190777.171875,17634.86572265625,759.3960723876953,618.7671890258789,151682.3359375,112.50312805175781,291601632.0,339675.0625,6581.43359375,72626768.0,34622.8359375,4893.8857421875,345975.21875,39516.7265625,1687.546630859375,147069.703125,26984520.0,392214.0,1940.6785888671875,14890914.0,0.0,0.00016355976007963494,0.0004813369002580983,2.0710619279666678,690769.2182000001,802991.0625,367322.71945000003,0.880615553696207,0.5287667397724013,597110.3359375,14949977.75,597110.3359375,20744451.203125,0.0,0.0,0.0,0.0,4149790.3920898438,528202.1796875,2925.081287384033,2868.8297119140625,28.125782012939453,0.0,219294914.70855713,40770260.734375,1054154.2931480408,974614.582157135,4978.2634201049805,4978.2634201049805,1.6873067907443176,72626768.0,0.011056406399634911,0.009511220686565593,0.004676995436448446,0.0010026053142306514,0.0009441248215526642,0
2037.0,57,178261.1953125,12769.10400390625,759.3960723876953,478.13829040527344,149713.53125,112.50312805175781,292500800.0,321815.1875,6468.93017578125,72864016.0,32569.65625,4809.5087890625,327946.59375,37379.1640625,1659.4208984375,139982.015625,27161038.0,377448.0,1912.5528564453125,15489712.0,0.0,0.0001523595792836293,0.00034747439909410646,2.064917891609991,696956.8903500001,817532.0625,358322.46905,0.6769225594310371,0.38828974107998737,604423.046875,15554400.796875,604423.046875,21348874.25,0.0,0.0,0.0,0.0,4121439.424133301,537483.6875,900.0250129699707,871.8992309570312,0.0,0.0,223416354.13269043,41307744.421875,1055054.3181610107,975486.481388092,4978.2634201049805,4978.2634201049805,1.2999635419613804,72864016.0,0.011219969847668017,0.00956517261346122,0.0044166545459146805,0.0009514586077624527,0.0008855046029325003,0
2038.0,58,177023.6640625,16087.94580078125,478.1383056640625,675.0187606811523,140432.0234375,112.50312805175781,293378336.0,300552.125,6131.4208984375,73094264.0,33160.296875,4471.9990234375,306261.625,37632.296875,1659.4208984375,128816.078125,27321014.0,354356.71875,1912.5528564453125,16071915.0,0.0,0.00015084929793733986,0.000436569266375222,1.2964869121750284,703707.0781500001,823579.125,351291.023425,0.5029382797243053,0.4258591013884266,588672.6015625,16143073.3984375,588672.6015625,21937546.8515625,0.0,0.0,0.0,0.0,3958309.891418457,522014.5078125,1490.666431427002,1462.5406379699707,28.125782012939453,0.0,227374664.0241089,41829758.9296875,1056544.9845924377,976949.022026062,5006.38920211792,5006.38920211792,1.8301124809582832,73094264.0,0.011267356423480781,0.009627391256720227,0.004111842825313899,0.0008731161489747696,0.0008990427632260315,0
