year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1990,10,2537564.375,214037.1875,1800.05011,365.63517,2072448.125,84.37734604,227363472,3944725.25,9478.388672,57018104,266548,7875.218262,3953978.5,274423.2188,1603.169434,1744079.75,17882032,501257.6875,1856.301392,0,0,0.002790207,0.00734551,6.123207003,783584.3005,718810.625,100409.0435,4.095047506,0.788972362,0,0,0,0,0,0,0,0,8945038.83,468378.625,63395.50928,60357.92442,421.8867264,0,49043458.09,19039072.63,536639.905,515011.1792,2053.182083,2053.182083,1.243443287,57018104,0.012606709,0.013742728,0.069183732,0.014828061,0.0090647,0
1991,11,2378766,177023.6523,1715.672668,534.3898468,1924787.781,56.25156403,228473312,3716878,10490.91602,57220048,246916.2188,8747.117188,3727172.5,255663.3438,1743.798096,1660883.625,18242242,529355.3125,1968.804321,0,0,0.002602893,0.006048288,5.814546777,780209.2066,697322.5,125722.2478,3.804985975,1.064777467,0,0,0,0,0,0,0,0,2818315.84,492594.9219,34144.7002,31303.99532,140.6289101,0,51861773.93,19531667.55,570784.6052,546315.1746,2193.810993,2193.810993,1.810551606,57220048,0.012186681,0.013635242,0.064957618,0.014067986,0.008365701,0
1992,12,2237377.813,176123.6406,1800.050186,590.6414108,1797377.906,253.1320419,229436912,3504275.5,11559.69727,57392820,239687.9063,9506.513672,3515497.25,249194.4219,2053.181885,1554343.25,18588780,556496.6875,2165.684814,0,0,0.002437901,0.005997826,6.082326649,769802.667,689616,99284.01223,4.53539132,1.573642084,0,0,0,0,0,0,0,0,2088395.529,486266.6328,34200.95118,31022.73848,281.2578239,0,53950169.46,20017934.18,604985.5564,577337.913,2475.068817,2475.068817,1.995122362,57392820,0.012015719,0.013412874,0.061057733,0.013126006,0.008096396,0
1993,13,2071041.938,169485.957,1715.67276,478.1382904,1655483.406,225.0062561,230300928,3308407.5,12712.85449,57551448,235862.7969,10322.16211,3320614,246184.9531,2390.691162,1448730.875,18877376,576466,2531.320313,0,0,0.002248191,0.005768875,5.795229311,750114.6193,684722.125,101534.0748,3.82589785,1.04347525,0,0,0,0,0,0,0,0,2229333.788,450800.0156,28800.79981,26128.85235,421.8867226,0,56179503.25,20468734.2,633786.3562,603466.7654,2896.95554,2896.95554,1.614500921,57551448,0.011897566,0.01303381,0.057486086,0.012229607,0.007964238,0
1994,14,1973473.656,156098.0703,2165.685303,534.3898392,1602860.156,112.5031281,230983264,3136756,14119.14258,57669692,226637.5313,11615.94922,3150509.5,238253.5,2503.19458,1378078.875,19198432,589600.75,2615.69751,0,0,0.002135949,0.005301502,7.301914867,738864.3063,651224.25,38813.57985,5.546668022,1.11573977,0,0,0,0,0,0,0,0,2176091.729,468463.0156,22500.62642,18731.77202,112.5031281,0,58355594.98,20937197.21,656286.9827,622198.5374,3009.458668,3009.458668,1.801065679,57669692,0.011292314,0.012812004,0.054391759,0.011611423,0.007638414,0
1995,15,1925884.75,144482.1211,2025.056427,928.1507874,1566662.156,309.383606,231789904,2969548,15047.29297,57822500,212912.1406,12347.21875,2984061,225259.375,2700.075195,1308158.25,19485316,622901.625,2840.703857,0,0,0.002077188,0.004892175,6.81060433,722270.0946,683709.625,122628.4117,5.421281575,1.889191174,0,0,0,0,0,0,0,0,7808082.373,439690.3359,39432.34708,36394.76104,225.0062599,0,66163677.35,21376887.55,695719.3297,658593.2985,3234.464928,3234.464928,3.120231032,57822500,0.011824283,0.01249116,0.051356271,0.010994323,0.00715762,0
1996,16,1741351.563,129294.2051,1884.427582,1321.911789,1419142.406,281.2578163,232515840,2804900,15328.5498,57957640,208074.5313,12572.22461,2819581.5,220646.75,2756.32666,1238912.625,19771410,639692.75,2925.081543,0,0,0.001872293,0.004369685,6.326892478,722270.0946,671896.75,92533.82443,4.587628908,2.687372836,0,0,0,0,0,0,0,0,3036571.781,457240.8359,24497.55635,22697.5065,112.5031281,0,69200249.13,21834128.38,720216.8861,681290.8049,3346.968056,3346.968056,4.436394897,57957640,0.011592894,0.012462034,0.04839569,0.010394615,0.006983074,0
1997,17,1646258.219,125384.7207,2475.068909,1321.911835,1318592.844,140.6289139,233251600,2646017.5,16116.07227,58100468,188330.2188,13303.49609,2661655,201633.7188,2812.578125,1169891.875,19999146,650155.5,2981.333008,0,0,0.001764466,0.004226109,8.293328325,717207.4538,690937.875,124597.2165,5.714708566,3.239062024,0,0,0,0,0,0,0,0,2347152.689,405770.6406,18253.63203,15525.43106,112.5031281,0,71547401.82,22239899.02,738470.5181,696816.236,3459.471184,3459.471184,4.427417775,58100468,0.011892122,0.012344263,0.045542103,0.009795661,0.006307656,0
1998,18,1564637.313,121475.2402,2503.194794,1237.534439,1267347.656,337.5093994,233962624,2494335,17212.97656,58250576,191508.4375,14372.27539,2511041.75,205880.7188,2840.703857,1089677.125,20216726,658368.25,2953.207275,0,0,0.001671888,0.004085841,8.369672596,707363.4299,690572.3125,139503.8812,5.63935828,2.807390317,0,0,0,0,0,0,0,0,2511182.19,411873.9453,18309.88399,14428.52622,112.5031281,0,74058584.01,22651772.97,756780.4021,711244.7622,3571.974312,3571.974312,4.13582797,58250576,0.011855201,0.012143458,0.042820778,0.009104226,0.006400193,0
1999,19,1481103.656,116103.2168,2109.433716,1434.414932,1189889.344,140.6289139,234879248,2375109.75,17409.85938,58453028,185095.75,14541.03027,2392041.5,199636.8125,2868.82959,1034185,20416560,668549.75,3009.45874,0,0,0.001576452,0.003892133,7.031262211,691612.9917,687787.875,205599.4701,4.880723685,3.368856649,0,0,0,0,0,0,0,0,2457011.995,399779.8516,18675.5189,16228.57622,56.25156403,0,76515596,23051552.82,775455.921,727473.3384,3628.225876,3628.225876,4.778942024,58453028,0.011766505,0.011831945,0.040632792,0.008613808,0.006166708,0
