year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
1991,11,2738072.938,205093.1914,3431.345703,928.1507874,2202108,0,227350528,4164696.75,18056.75195,57193664,384732.5313,18056.75195,4182753.75,402789.3125,0,1714238.25,0,0,0,0,0,0.00301085,0.007047406,11.64406836,779927.9487,717516.75,144847.7799,9.217526317,2.499136314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147695974,57193664,0.012545389,0.013636615,0.07281745,0.014534009,0.013047676,0
1992,12,2598737.813,193842.875,3431.345581,1096.905487,2103020.844,0,228202752,3963794.5,20222.4375,57355504,365860.1563,20222.4375,3984016.75,386082.625,0,1624882.625,0,0,0,0,0,0.002846962,0.006637505,11.61207106,770083.9249,697406.875,100690.3014,8.827635618,2.853212202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.709516664,57355504,0.012159371,0.013426504,0.069109226,0.013737576,0.012372664,0
1993,13,2483028.375,181664.4258,3796.980774,1687.546997,1986748.938,0,228989984,3833010,21966.23633,57516156,349519.0625,21966.23633,3854976,371485.3125,0,1573356.125,0,0,0,0,0,0.002710848,0.00621467,12.84538705,749552.1036,718276.1875,141472.686,9.656570019,4.58306846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.704821446,57516156,0.012488251,0.013032027,0.066642319,0.013296986,0.011815634,0
1994,14,2417495.188,174014.1953,4134.490051,2137.55957,1913453.156,0,229555600,3722475.25,23653.78516,57635968,352050.4063,23653.78516,3746129,375704.1875,0,1501016.75,0,0,0,0,0,0.002632799,0.005941868,13.96103079,738583.0485,672824.9375,64970.55758,11.12685981,5.623679455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.212187648,57635968,0.011673699,0.01281462,0.064585976,0.012661185,0.011878282,0
1995,15,2341837,164254.5469,3459.471436,2643.823669,1905746.719,0,230353808,3549529.75,24131.92188,57790040,338634.375,24131.92188,3573661.5,362766.3125,0,1418326.875,0,0,0,0,0,0.002541565,0.005591512,11.65189903,721988.8368,693469.25,136128.7873,9.198700354,6.624269306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89747144,57790040,0.011999806,0.012493309,0.061421133,0.011933022,0.011396334,0
1996,16,2171310.25,154888.6641,4303.244873,2362.565918,1768549.063,0,231068480,3364265.25,25847.5957,57933596,324177.75,25847.5957,3390113,350025.3438,0,1346043.625,0,0,0,0,0,0.002349206,0.005259648,14.46623865,721988.8368,689447.25,122347.1539,10.25174828,5.606932796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.935353838,57933596,0.011900647,0.012462351,0.058071059,0.011302682,0.010888438,0
1997,17,2105833.625,134300.584,3881.358154,2418.817383,1690921.875,0,231787936,3203386,26747.62109,58080192,300270.8438,26747.62109,3230133.5,327018.4688,0,1294292.25,0,0,0,0,0,0.002271293,0.004546926,13.02028221,716926.1959,688519.125,129659.8573,9.570259303,6.002261303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.106814873,58080192,0.011854629,0.01234373,0.055154535,0.01084475,0.010063762,0
1998,18,1975189.188,137197.5488,3796.980835,2503.194702,1606375.906,0,232502336,3073332.25,27535.14258,58236968,299455.1875,27535.14258,3100867.5,326990.3125,0,1234271.75,0,0,0,0,0,0.002123838,0.004633609,12.70694735,707363.4299,678618.8125,137816.3343,9.262305879,6.069831779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.369460093,58236968,0.011652715,0.012146296,0.052772875,0.010317004,0.010012318,0
1999,19,1915731.375,128844.1914,3909.483887,3431.345581,1534851.969,0,233354256,2992245.5,27507.01563,58441044,287079.8438,27507.01563,3019752.5,314586.875,0,1204064.75,0,0,0,0,0,0.002052385,0.00433565,13.0416285,691331.7339,696928.75,219099.8457,9.549066237,7.634655607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43611538,58441044,0.01192533,0.011829558,0.051201096,0.010032379,0.009567903,0
2000,20,1838554.156,124006.5625,3881.358093,2925.081604,1485575.656,0,234332480,2843432.25,28097.66016,58658736,275351.375,28097.66016,2871529.75,303449.0625,0,1144578.75,0,0,0,0,0,0.00196148,0.00415741,12.90555584,672768.7174,669056.125,224443.7444,9.25595305,6.344659009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.716848645,58658736,0.011405908,0.011469199,0.048474148,0.00950546,0.009146916,0
2001,21,1793918.625,113009.3828,3515.723022,2868.830078,1431124.063,0,235306752,2744260.5,28266.41406,58886552,266801.1563,28266.41406,2772527,295067.5625,0,1097974.375,0,0,0,0,0,0.001905936,0.0037755,11.65272087,663487.2092,646499.1875,221631.1661,8.473775338,6.542305847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.499720449,58886552,0.010978724,0.011267211,0.046602499,0.009089463,0.008834739,0
2002,22,1673343.406,120968.9707,3459.471313,3206.339539,1344046.75,0,236321808,2646945.5,28210.16211,59123592,264916.75,28210.16211,2675155.5,293126.875,0,1046447.813,0,0,0,0,0,0.001770196,0.004028002,11.42919901,664612.2405,691584.8125,272820.0903,8.152130705,7.238661917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.58305375,59123592,0.011697273,0.011241067,0.0447697,0.008634935,0.008744015,0
2003,23,1625388.906,113150.0156,3656.35199,3993.861023,1300367.375,0,237456688,2544877,27591.39453,59394700,254847.6875,27591.39453,2572468.25,282439.0938,0,1005018.563,0,0,0,0,0,0.001711248,0.003751497,12.03200362,688800.4134,659127.625,251725.7534,8.180461753,9.32397035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.13072676,59394700,0.011097415,0.011597001,0.04284687,0.008260568,0.008378698,0
2004,24,1554455.688,108987.3906,3853.232239,3093.836243,1250866.031,0,238686064,2453974.5,27703.89844,59694580,242106.7188,27703.89844,2481678.5,269810.625,0,972561.375,0,0,0,0,0,0.001628138,0.00359583,12.62370179,707363.4299,637724,236256.573,8.374758926,6.826790461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12662832,59694580,0.010683114,0.011849709,0.041108833,0.007958378,0.007924546,0
2005,25,1478712.938,95824.53711,3487.597168,3346.968018,1181985.969,0,240389648,2335227.25,27535.14258,60101620,227031.3125,27535.14258,2362762.5,254566.4375,0,933438.4375,0,0,0,0,0,0.001537829,0.003139557,11.3524212,713551.102,643799.125,345947.1248,7.485477815,6.918101867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.88490547,60101620,0.010711843,0.01187241,0.038854647,0.007589249,0.007383442,0
2006,26,1434977.406,106006.0586,3768.85498,3178.213562,1147953.813,0,242225984,2241371.5,27760.14844,60555592,225231.2656,27760.14844,2269131.75,252991.4063,0,884387.0625,0,0,0,0,0,0.001481032,0.003448686,12.18291601,738020.5328,607432.5,333290.5226,8.401117852,6.698991021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26444233,60555592,0.010030989,0.012187488,0.037013452,0.007140599,0.007274128,0
